timestamp,minute,cabin_temperature,oxygen_percentage,battery_percentage,co2_percentage
2025-01-01 00:00:00,0,72.09141512392632,20.77936093057232,99.85519531080394,0.30469251671302794
2025-01-01 00:01:00,1,71.69673138669735,20.748948990428488,99.88277188074956,0.30287908800143776
2025-01-01 00:02:00,2,72.24258842973869,20.72601856044965,100.0,0.29202732745687054
2025-01-01 00:03:00,3,72.30834860606005,20.75827840087491,99.54339851936312,0.29178270069575774
2025-01-01 00:04:00,4,71.44959425627842,20.74702867854511,99.42747620917335,0.29404776892584716
2025-01-01 00:05:00,5,71.65297591801043,20.747724073362015,99.35441178090811,0.2973756025466618
2025-01-01 00:06:00,6,72.09070601756592,20.760379111007413,99.62654360027433,0.301224143611447
2025-01-01 00:07:00,7,71.96620424871656,20.764838839197388,98.64238612724526,0.3035698207111551
2025-01-01 00:08:00,8,72.06475864615372,20.751873569889607,97.96511616947784,0.3063388658241437
2025-01-01 00:09:00,9,71.82260645324607,20.75009535322295,97.70272636193776,0.30733080813010827
2025-01-01 00:10:00,10,72.35105816718952,20.792725219574624,98.66543096343838,0.3080903029841267
2025-01-01 00:11:00,11,72.32929383767137,20.775610896874714,98.27827016378949,0.3148848178643185
2025-01-01 00:12:00,12,72.12448112175424,20.768416163005032,97.87182876544652,0.3016165172287436
2025-01-01 00:13:00,13,72.45155793721716,20.754514779616613,97.54028610254251,0.31250311562991334
2025-01-01 00:14:00,14,72.26234988174534,20.731921212036887,97.75708301918549,0.3133121635016648
2025-01-01 00:15:00,15,71.8730185195953,20.774729216222138,97.6048616133672,0.30618657818243256
2025-01-01 00:16:00,16,72.250138182713,20.755212778571767,97.5732482373584,0.3160022560864722
2025-01-01 00:17:00,17,71.8605522001421,20.740928917572578,96.61233320144916,0.31602952490462105
2025-01-01 00:18:00,18,72.42045328184787,20.747754885759033,96.11784721681198,0.3147837371468538
2025-01-01 00:19:00,19,72.15063864172852,20.733439434950302,96.37656989397955,0.30374486213386415
2025-01-01 00:20:00,20,72.11885277643175,20.774055052734028,95.9911022370021,0.32148558917837117
2025-01-01 00:21:00,21,71.97872437400562,20.766714592983416,95.7985370327472,0.31863343448678116
2025-01-01 00:22:00,22,72.55845390664267,20.756831873538108,97.11820150802562,0.3203512247564494
2025-01-01 00:23:00,23,72.1540172786035,20.752488879053963,95.0331656799371,0.3022130517705015
2025-01-01 00:24:00,24,72.08055857988639,20.739876572125254,96.23485235490257,0.3173424146855826
2025-01-01 00:25:00,25,72.11209368455745,20.71103384855623,96.28683244058416,0.3136648862931938
2025-01-01 00:26:00,26,72.38609918320181,20.725522107569237,96.16039898371154,0.3281337763553024
2025-01-01 00:27:00,27,72.34470801422489,20.739073074785523,95.63861600865434,0.31697489552016783
2025-01-01 00:28:00,28,72.36755847028908,20.73621198170408,95.99328818121019,0.33072966495101924
2025-01-01 00:29:00,29,72.38164423917402,20.76000384099269,96.05836653212727,0.32893091370583494
2025-01-01 00:30:00,30,72.90354666470124,20.770591813576,94.8488844754537,0.3261067486857075
2025-01-01 00:31:00,31,72.14777735563206,20.751938455367437,95.057069183474,0.33151028046856595
2025-01-01 00:32:00,32,72.12467338319867,20.782830869922204,95.304563707844,0.3219445800197564
2025-01-01 00:33:00,33,72.042853425508,20.739139858460405,94.06902035653576,0.3236736730323721
2025-01-01 00:34:00,34,72.48041264903186,20.752232341800244,94.21087937997787,0.33294514296197286
2025-01-01 00:35:00,35,72.64293846019609,20.75406860177614,93.85375588027702,0.32446760004297487
2025-01-01 00:36:00,36,72.278684692784,20.77707732220098,94.23048898814378,0.32337091711435584
2025-01-01 00:37:00,37,72.0694381881189,20.757496576457402,92.884283706666,0.32922685253260675
2025-01-01 00:38:00,38,72.08275084701398,20.758195440920005,94.38498015639877,0.3272559646682354
2025-01-01 00:39:00,39,72.53387684404547,20.722572416456178,93.76689828217535,0.34182692753872285
2025-01-01 00:40:00,40,72.5702726066949,20.737816348706833,93.62830391908334,0.3372101273654441
2025-01-01 00:41:00,41,72.51883337143924,20.77787872019976,91.98500959111024,0.331286741972146
2025-01-01 00:42:00,42,72.16481813879768,20.71459800868154,92.47993045315032,0.3299931659962931
2025-01-01 00:43:00,43,72.44269646893748,20.783109873315578,93.57856791843452,0.33752665579292435
2025-01-01 00:44:00,44,72.4166237334953,20.766388463138245,92.57796373145773,0.3426043886916677
2025-01-01 00:45:00,45,72.45578722305096,20.74158988635574,91.63796804361608,0.3389545477862829
2025-01-01 00:46:00,46,72.66016450221885,20.740044459123357,92.44414441227217,0.3335781898717768
2025-01-01 00:47:00,47,72.47436216691275,20.79474965623459,92.50624571861012,0.3319831519090916
2025-01-01 00:48:00,48,72.61949745055709,20.785203763504004,92.2657461900529,0.33810955015080213
2025-01-01 00:49:00,49,72.44462906515956,20.754731914324058,91.75813072603026,0.3424126115550076
2025-01-01 00:50:00,50,72.5196150474832,20.759957631661308,92.23444846344836,0.3393142432341319
2025-01-01 00:51:00,51,72.63078133779456,20.744487221801332,91.148994007065,0.34753856414379264
2025-01-01 00:52:00,52,72.01275536273103,20.760251564846442,91.60337784949775,0.34596919741469645
2025-01-01 00:53:00,53,72.36249941693764,20.74422283180521,91.23417548839969,0.3453534140206646
2025-01-01 00:54:00,54,72.32577893142397,20.7562750490893,90.93345682727517,0.34753724135623726
2025-01-01 00:55:00,55,72.28370843017935,20.794197484567047,90.64383496091254,0.33888759132763197
2025-01-01 00:56:00,56,72.40130111583133,20.75622358653578,90.49487046997918,0.34417551612452896
2025-01-01 00:57:00,57,72.9407889794283,20.73732038312575,90.51612670811672,0.34229876418095334
2025-01-01 00:58:00,58,72.24101067340091,20.73109831555872,90.18697293415514,0.35025526953634156
2025-01-01 00:59:00,59,72.79968740278849,20.76111302960908,90.53320162260533,0.3440416134910648
2025-01-01 01:00:00,60,72.0127771587203,20.74349767118491,89.73200734187802,0.35040968655896754
2025-01-01 01:01:00,61,72.42559691992022,20.763792518490483,90.61747883200323,0.35001077582769796
2025-01-01 01:02:00,62,72.583302671688,20.72661525642093,89.3763324074193,0.3546666269818234
2025-01-01 01:03:00,63,72.71874759913793,20.772955164557857,89.96004039052181,0.34651664763459245
2025-01-01 01:04:00,64,72.76464268557186,20.73809168865708,89.81494176638142,0.3555921393998791
2025-01-01 01:05:00,65,72.79766219862196,20.760365735842488,89.24959774933632,0.3488192824906873
2025-01-01 01:06:00,66,72.46341316773332,20.752818510903225,89.03837999011814,0.3501784003506104
2025-01-01 01:07:00,67,72.4376869984688,20.794097118817486,88.46884982547873,0.3551203525943081
2025-01-01 01:08:00,68,72.84213617382262,20.76330386677896,88.4081309418452,0.3626383162826474
2025-01-01 01:09:00,69,72.53569185248665,20.7989282451235,88.6098917980648,0.3532919919479087
2025-01-01 01:10:00,70,72.21870570200717,20.77137835581953,88.31076553399946,0.34944430002514876
2025-01-01 01:11:00,71,72.26974243385497,20.788816306421737,88.75820875466204,0.35444029445425096
2025-01-01 01:12:00,72,72.34219830294941,20.756276882198307,87.77270510312567,0.3580741903551654
2025-01-01 01:13:00,73,72.77547583618363,20.76750754355592,87.63630110285825,0.37017856264429816
2025-01-01 01:14:00,74,72.67733703363136,20.78511496816794,86.83430136308473,0.36360832103823904
2025-01-01 01:15:00,75,72.85002453682667,20.778985886456876,87.82176393185783,0.35873374411269826
2025-01-01 01:16:00,76,72.52296051501335,20.771651121116843,87.6099427443053,0.36262698122220194
2025-01-01 01:17:00,77,72.70694319784859,20.75461710362985,87.65520761466328,0.37202150917856736
2025-01-01 01:18:00,78,72.85529083665773,20.758144791500655,87.51671813480135,0.3637981199826338
2025-01-01 01:19:00,79,72.58302947409058,20.78421805755305,87.22780660305921,0.3646914569395961
2025-01-01 01:20:00,80,72.82107285791857,20.788527516387166,87.08222464165073,0.364639477622622
2025-01-01 01:21:00,81,72.49365633183498,20.749896485160193,86.80503438143022,0.3709803297850385
2025-01-01 01:22:00,82,72.59149860854941,20.747022983728105,86.7153799913424,0.3657063415658609
2025-01-01 01:23:00,83,72.59406070779593,20.74395988574986,85.24568581059475,0.3735280996729269
2025-01-01 01:24:00,84,72.35798400541388,20.778780946655118,85.45010464412155,0.3753138537138529
2025-01-01 01:25:00,85,72.87096782080307,20.74374178094429,85.20173632101871,0.3739007826801085
2025-01-01 01:26:00,86,72.59218175138777,20.77882767046543,86.30175317214307,0.3705456322783086
2025-01-01 01:27:00,87,72.74486311063798,20.773533703776003,85.10852022130389,0.36550765642643623
2025-01-01 01:28:00,88,72.8934371845036,20.751862327898742,85.02190224266218,0.3722134628794732
2025-01-01 01:29:00,89,72.89125658751385,20.79418559193427,85.1699952999616,0.37082380345135785
2025-01-01 01:30:00,90,72.96498239742202,20.73380744105998,84.37816027643957,0.37110490299445836
2025-01-01 01:31:00,91,72.74387627792082,20.79638745717045,85.02360572300368,0.37463649315229447
2025-01-01 01:32:00,92,72.65447276336529,20.76971868049696,83.60147156531201,0.37906284424678455
2025-01-01 01:33:00,93,72.76557224949661,20.7220157658942,83.911255161538,0.37438594893335353
2025-01-01 01:34:00,94,72.29129780766308,20.79546678703278,84.43274142734352,0.37145927173864884
2025-01-01 01:35:00,95,72.37135963799055,20.783217516858553,83.54584855028311,0.374372933970567
2025-01-01 01:36:00,96,72.41666340244528,20.755353076427745,84.64955655181852,0.3884517285100625
2025-01-01 01:37:00,97,72.5222636569465,20.74476691267238,83.85647305265014,0.38357703460534126
2025-01-01 01:38:00,98,72.9493187533295,20.73282397323634,84.23270173294749,0.3768779961498866
2025-01-01 01:39:00,99,72.56567575846684,20.812658185435325,83.67895832542655,0.3889450214056814
2025-01-01 01:40:00,100,72.73178775726959,20.746025548447488,83.32736844836215,0.3821335363907847
2025-01-01 01:41:00,101,73.24290596913873,20.739365307763453,82.66838558918951,0.3955567958667924
2025-01-01 01:42:00,102,72.75414300229816,20.770139323599963,83.4645731241496,0.38631026104317173
2025-01-01 01:43:00,103,73.09014518534896,20.732166902619653,83.05396066283598,0.3886609280877147
2025-01-01 01:44:00,104,72.5966569895752,20.745437603256057,83.70899061794447,0.39085310886935404
2025-01-01 01:45:00,105,72.82294611307772,20.7851117225022,82.9142001839606,0.39492988768833553
2025-01-01 01:46:00,106,72.60738900974646,20.774640285729266,82.13463184519057,0.38613830322887693
2025-01-01 01:47:00,107,72.7984869593047,20.757772377367765,82.3113774530922,0.3961644301054539
2025-01-01 01:48:00,108,73.16007344071632,20.76600957996265,82.21106898867885,0.38688103721233996
2025-01-01 01:49:00,109,72.3975517032762,20.756937672749373,82.41481248145058,0.38902610396862114
2025-01-01 01:50:00,110,73.05382431953382,20.76469073061937,82.32760164684643,0.3917112711841146
2025-01-01 01:51:00,111,73.00254972134991,20.75083802890919,81.41901235086979,0.39710215226620477
2025-01-01 01:52:00,112,72.76069813886275,20.754613005920007,80.72557279409622,0.39168227242638826
2025-01-01 01:53:00,113,72.51282197805315,20.754147731002732,80.23974735712758,0.4024202734299071
2025-01-01 01:54:00,114,72.97595637283337,20.75198754354895,80.43022527014048,0.40163225225958304
2025-01-01 01:55:00,115,72.80312972511963,20.787526412432683,80.53744511044721,0.39603131702967437
2025-01-01 01:56:00,116,73.03942210389908,20.78219393704534,81.41883435141187,0.39183640289305727
2025-01-01 01:57:00,117,72.98379812665095,20.748287685017086,81.25975274442894,0.40250559298416516
2025-01-01 01:58:00,118,73.46538078760321,20.74319039988971,80.81341336041079,0.3878551866942739
2025-01-01 01:59:00,119,72.92062631910851,20.764076032106253,80.78186610357265,0.40287313770249095
2025-01-01 02:00:00,120,72.69295075221343,20.810470569732484,79.64630363218357,0.39588090142533666
2025-01-01 02:01:00,121,73.06133064457795,20.746953929757087,79.07567544730753,0.4071146520936586
2025-01-01 02:02:00,122,73.08107573111293,20.76442672506479,79.16340239348597,0.39473759749022874
2025-01-01 02:03:00,123,73.43034244472624,20.769568762821738,78.4825907162031,0.3991890276587525
2025-01-01 02:04:00,124,73.28060952359448,20.765764615112843,78.77635570746558,0.40552405397675556
2025-01-01 02:05:00,125,73.1446078340659,20.758916327210848,78.91369317847897,0.40717472726279563
2025-01-01 02:06:00,126,73.48398799679777,20.79132515199319,79.08335184137115,0.40186950477684835
2025-01-01 02:07:00,127,72.69579893100688,20.777455714311987,78.90106195882586,0.40417270857531273
2025-01-01 02:08:00,128,72.86791306864149,20.785425598779373,78.32184835291233,0.41142984797380544
2025-01-01 02:09:00,129,72.78925624940956,20.7804400025942,78.7844739692087,0.41253397812019965
2025-01-01 02:10:00,130,72.95765627574691,20.78667424187613,77.99811349113106,0.4065745269220139
2025-01-01 02:11:00,131,72.6689430984691,20.800626224179133,78.17168901698696,0.4061310073737666
2025-01-01 02:12:00,132,73.27982335407437,20.795701778873422,77.44500887894344,0.4031549023771606
2025-01-01 02:13:00,133,73.0299196499102,20.81571973038387,78.37766698935552,0.4121015164238881
2025-01-01 02:14:00,134,72.66263208227332,20.79371318780871,77.6770839793846,0.41572981184568497
2025-01-01 02:15:00,135,72.80646674167694,20.75612009667106,77.8394125079837,0.4132567808559726
2025-01-01 02:16:00,136,73.21243996117654,20.7865979017894,76.72523663977344,0.4087083520540644
2025-01-01 02:17:00,137,73.37704782575845,20.784002951713553,77.25387875227422,0.4230992660445563
2025-01-01 02:18:00,138,73.7318317413572,20.80834269154636,77.28616686234443,0.4044829811737313
2025-01-01 02:19:00,139,74.0141522649948,20.750736126241794,75.81139967724899,0.4202244655564583
